lon,lat,s
35.1476987,32.8115901,63.00
35.1443141,32.8003292,73.00
35.1457973,32.8066843,88.00
35.1773646,32.7918568,39.00
35.1765104,32.7917103,65.00
35.2145412,32.7375738,38.00
35.2293376,32.7540383,98.00
35.2398648,32.7628978,68.00
35.4086565,32.8298881,76.00
35.243979,32.7520381,80.00
35.2507992,32.7473425,95.00
35.5865985,32.704581,82.00
35.1943992,32.7879512,62.00
35.1936757,32.7877607,55.00
35.2136983,32.7740899,64.00
35.138062,32.8108631,27.00
35.1333727,32.8219559,36.00
35.1337714,32.8206931,76.00
35.4663228,32.9062807,57.00
35.4736174,32.9059766,70.00
35.4636133,32.9057209,12.00
35.3673993,32.5579131,50.00
35.3667853,32.5576872,66.00
35.3625089,31.8157177,47.00
35.3620745,31.8160298,4.00
34.9897533,32.2417824,1.00
35.5438964,32.9604182,19.00
35.5436393,32.9483901,63.00
34.857108,32.1778799,94.00
34.8725717,32.1723496,85.00
34.8908637,32.2531956,7.00
34.8922375,32.2601437,25.00
34.8914554,32.257421,91.00
35.399902,32.773604,76.00
35.0704732,32.7526441,82.00
34.8159787,32.1607182,48.00
35.1050092,32.6753179,22.00
34.847455,32.1816164,69.00
34.886475,31.296529,40.00
35.2022034,31.7320591,90.00
35.2033643,31.7321128,84.00
35.0409569,32.484173,12.00
34.5287628,31.4698827,51.00
35.1912081,32.5725514,80.00
35.1922287,32.5724524,79.00
34.8996805,32.4723466,44.00
34.7622997,31.8045056,96.00
34.7708297,31.8023424,37.00
34.7345094,31.8177501,62.00
34.7236867,31.823045,69.00
34.7675282,31.4424357,34.00
34.7711934,31.4460812,80.00
34.7722386,31.4407121,34.00
34.9241841,31.2914079,79.00
34.9404609,31.276868,67.00
34.9299547,32.5175536,85.00
34.868388,32.1727155,76.00
34.8631491,32.1732067,75.00
34.8965243,32.1717212,21.00
35.0428022,32.7975398,70.00
35.1358401,32.8121327,46.00
35.1979825,31.7435422,34.00
35.1972549,31.7435879,26.00
35.3984991,32.3371476,55.00
35.1901641,31.7534837,12.00
34.9373771,32.4129252,46.00
35.1033714,32.7231147,35.00
35.0997696,32.7106887,93.00
35.1025806,32.7281181,70.00
34.9139775,31.9630188,83.00
34.9137619,31.9629791,72.00
34.9137762,31.9631941,23.00
35.0960255,32.9194518,53.00
34.6241404,31.7082177,30.00
34.6183333,31.700294,8.00
35.152395,33.0707426,87.00
35.1654097,32.1093113,78.00
35.2686688,31.8795226,43.00
35.1807708,31.7803085,74.00
35.1922838,32.5730272,9.00
35.2399972,32.5912489,78.00
35.0986691,32.8743576,84.00
35.2358035,32.8315511,49.00
35.0501838,32.8031281,73.00
35.1157308,33.074961,23.00
34.8358056,31.8895246,29.00
34.8362497,31.8892622,36.00
35.0211067,32.4711768,11.00
35.2638201,32.7350462,11.00
35.2651022,32.7346639,85.00
35.2873721,32.7282264,24.00
34.9431231,31.7022515,74.00
34.9464911,31.6870611,10.00
34.9467835,31.6867019,70.00
34.9034438,31.6114875,70.00
35.1504718,31.7971309,85.00
35.1377746,31.799725,28.00
35.1458718,31.7982788,43.00
35.1339491,31.800394,79.00
34.9023652,31.2056934,14.00
35.4836875,32.9890092,16.00
34.8896535,31.2944338,39.00
35.4318723,32.8429211,25.00
35.4333376,32.8439644,34.00
35.4329439,32.8433647,31.00
35.2924166,32.6578433,99.00
35.0924913,32.7287532,81.00
34.6988152,31.3306104,65.00
34.700005,31.3296324,25.00
34.983769,31.8374921,84.00
34.935256,31.6723183,52.00
35.4903208,31.7993033,66.00
35.7318516,33.1376811,65.00
35.1082802,32.6674739,96.00
35.5747758,33.2221005,56.00
35.5699355,33.1695952,41.00
35.5612597,32.990237,53.00
35.5709866,33.1258878,90.00
35.5430333,32.9136592,7.00
35.0995121,33.0057611,23.00
35.1428965,33.0164185,42.00
35.2836155,33.00555,62.00
35.2953497,33.0050223,17.00
35.1560204,32.9127983,64.00
35.1665595,32.9119403,14.00
35.2798399,32.9227145,68.00
35.2990497,32.9247691,89.00
35.3685452,32.9325071,28.00
35.3675386,32.9330616,54.00
35.4058455,32.9275741,95.00
35.4178526,32.9220788,96.00
35.1818398,32.8930159,100.00
35.2629576,32.8615123,45.00
35.2684027,32.8628038,84.00
35.2314679,32.7617712,4.00
35.1514845,32.8229209,83.00
35.0918529,32.8470294,46.00
34.8384868,31.0665193,43.00
34.8027648,31.2303739,23.00
34.7934992,31.2438823,16.00
35.1246868,31.2541163,6.00
35.1260523,31.2539947,15.00
34.5869241,31.5076646,30.00
34.5997684,31.429773,3.00
34.6067257,31.6657999,40.00
34.6996339,31.645917,87.00
34.609694,31.6761066,73.00
34.7648351,31.6508951,33.00
34.7577007,31.7326873,30.00
34.6357606,31.724308,13.00
35.1326987,31.504764,9.00
34.954276,32.316181,7.00
34.9156961,32.2612775,51.00
34.983924,31.148946,61.00
34.7846896,31.760594,79.00
34.7916599,31.7618975,9.00
34.8400095,31.8035817,4.00
34.9013074,31.8113047,88.00
34.9169074,31.8154209,18.00
34.9775607,31.8349747,19.00
34.5634124,31.5884143,41.00
35.1071139,32.6766136,93.00
35.3726334,32.6496751,38.00
35.5468134,32.714421,41.00
35.0937928,32.6532278,56.00
35.1046468,32.6884362,49.00
35.1119377,32.6835126,58.00
35.1087909,32.6827997,66.00
35.3494369,31.8143836,73.00
35.1214172,32.7707984,50.00
35.1304571,32.7776371,93.00
35.2626568,31.8517944,25.00
35.2620426,31.8544797,27.00
35.2657115,31.8560996,92.00
35.2899146,32.769706,97.00
35.2971885,32.7697881,86.00
35.3735039,32.7629126,5.00
35.378188,32.7654696,82.00
35.32457,32.7641653,63.00
35.3174302,32.7656939,38.00
35.2502787,31.9115062,25.00
34.7883314,31.3110768,23.00
35.2625556,31.8544542,51.00
34.988078,31.8394111,35.00
35.1612213,32.7121628,95.00
35.1512363,32.7083748,69.00
35.1432901,32.7082202,36.00
35.1590658,32.7074751,52.00
34.951839,32.0837246,28.00
34.7780547,31.887744,57.00
34.8143715,31.8659538,3.00
35.4046632,32.7979324,24.00
35.4005779,32.8093532,71.00
35.4006303,32.8092308,86.00
35.4567288,32.8670873,14.00
35.4552892,32.8627161,84.00
35.4072662,32.8246932,27.00
35.4132584,32.8344657,32.00
35.4796577,32.8944597,51.00
35.4800105,32.8920853,99.00
34.6076298,31.4157062,37.00
35.0933181,31.7228941,15.00
34.7799101,31.6133663,38.00
35.4037796,32.7998422,56.00
35.13206,31.6461891,71.00
35.3061524,32.7109918,26.00
35.2165347,31.8063436,4.00
35.2571947,32.115699,1.00
35.2572679,32.1148113,7.00
35.0219377,32.4438172,75.00
35.3828756,32.5548914,37.00
35.0942969,32.9801885,56.00
35.1487821,32.985382,98.00
34.7104515,31.8506279,4.00
34.6517311,31.6824335,64.00
34.949823,32.0780139,47.00
34.9442715,32.0894622,77.00
35.0194298,31.8099215,11.00
35.0142595,31.7994477,70.00
35.014863,31.796975,81.00
35.0081062,31.7764334,24.00
35.0013316,31.7713465,30.00
34.9971636,31.7663325,32.00
34.9983597,31.7684846,60.00
35.0201688,32.4760954,100.00
35.021473,32.4800807,45.00
35.0139566,32.4746217,80.00
34.8804656,32.0278223,98.00
34.906819,31.9893982,50.00
