x,y
181625,662952
184847,665121
184103,665943
182260,662890
182579,666123
183092,666329
183635,666504
184845,668626
184402,668230
182755,663687
182795,663752
182828,663840
182947,664237
182975,664286
183447,664647
183019,664671
183130,665177
183155,665279
183301,665662
183387,666649
183329,666928
183298,667096
216408,629937
180550,663600
181175,664639
180860,664736
182488,666468
182202,666336
182756,666630
182216,663394
181836,665446
182076,664650
182070,664209
181873,664713
182082,664730
183864,666118
183101,665694
182725,665665
183932,663183
183486,663471
183941,663413
183968,664152
221185,631656
178135,654417
184583,666625
221021,630915
221199,630988
180316,664470
220010,631294
219427,631354
220415,631836
220542,631687
219700,632632
220165,632070
220110,632095
179998,663754
219037,629896
182875,666267
178334,657470
181702,652154
182828,652528
180484,671054
206839,746243
218902,629256
219451,629217
178582,652866
179199,652920
209207,754690
196767,743974
196337,744264
189220,664620
186239,676217
218877,632527
178420,660142
186967,665677
177469,653933
188957,667215
209215,768542
188660,666720
189587,667349
166032,633360
182702,573192
179786,663052
179864,663395
224471,633832
221713,637372
222118,637246
197471,748447
182373,644316
191164,701783
188733,667385
194292,719413
194524,720123
182078,644633
181653,645404
177216,660426
197007,743394
195969,660162
226845,767829
217971,628910
228990,735159
220251,627483
221397,629881
222456,729685
204957,745511
253975,791907
204453,745004
208864,746650
202032,744785
202288,744860
202483,745101
201859,744961
202039,744870
211363,749297
208915,751458
208453,751748
208756,751532
226296,757421
168180,637393
167792,637407
177634,662467
180509,663039
178749,663252
178706,663419
178631,663639
200680,743973
201197,743843
217548,631485
217532,631547
216970,630662
192285,658380
218541,632267
218881,632071
221399,631797
189835,666762
221686,632083
221600,632264
221501,631862
221563,633437
222024,634004
222283,634761
222271,634693
221937,635644
221791,635758
222198,635188
221694,636084
204651,745373
221837,636332
221950,636286
222131,636291
222207,636287
222035,636281
222834,636333
206616,749046
206707,749515
177948,654116
180282,658521
191254,705123
200025,746149
205364,745594
205521,745683
222077,740487
221961,740790
222070,740413
251175,758936
253528,786070
200563,746602
238452,741991
165759,633875
165984,633766
200310,746950
187501,647333
187610,647388
187604,647475
188439,647521
185321,570089
182640,649583
170164,637859
204313,742233
203912,744299
201888,743577
206924,739815
191378,677028
181380,644850
181499,644670
201607,741173
214552,747733
214492,747575
186132,662544
185182,650670
188659,647918
175817,641224
176465,641874
176302,641834
183929,650217
190444,655434
191316,657670
199879,746479
199569,746807
199930,746539
199967,746579
198874,746698
199211,746478
197138,747543
200398,745287
194288,675888
204519,741954
180331,644585
179610,644203
189866,646306
189872,646509
199146,747583
200479,746745
201113,745399
201799,744979
220357,636915
221218,637414
198910,748424
220138,628395
208167,748994
208200,749084
208180,748936
190270,676154
188013,658855
167257,632055
218425,630492
178790,666800
179230,664410
179291,664616
178991,664685
178857,664920
222265,634921
202226,744952
178822,665086
219325,630480
181585,667864
217255,629189
210448,730289
162990,621034
204506,710189
175983,625718
176725,626495
176843,626583
184217,633720
189534,665917
189365,666925
178524,654450
170925,637706
177378,662054
209371,753223
207001,739927
207052,739942
203580,744091
187824,675739
205428,745527
216607,629840
217223,629515
216719,629855
219131,633106
207043,750051
222550,632350
222673,631964
222584,633919
222002,633818
221930,634145
181616,646400
180693,653223
193011,675344
185110,665639
165659,626114
177792,634580
201082,745879
199532,747499
200622,745554
200693,745603
200584,745599
190149,666159
190452,665635
189018,665859
190782,665460
181748,653106
183495,674761
182412,648974
166909,636580
167691,637113
200712,746360
200716,746284
227693,729235
184415,671253
181397,666101
218062,628866
166765,633860
184333,639784
220409,636918
177726,662437
216606,630392
216142,629736
218165,632767
189168,667245
215873,629694
220710,633886
220078,634093
219879,634121
220315,634135
221259,630545
218182,629187
218349,629321
217962,631015
217826,631152
217673,631320
217332,630989
217248,630820
206950,749926
206706,749011
253739,791622
200328,745963
199487,747438
238436,742260
188380,659065
221218,631726
220458,632487
177026,655051
186104,667175
179052,666905
178242,664759
178456,665335
178068,664539
178789,663110
191043,663914
190967,663578
190969,663521
179353,664600
165446,620878
189575,665695
178676,663515
189549,665819
217461,631349
181295,665098
184861,639268
178835,664995
217745,631255
217682,631659
217760,631756
182385,664772
217895,631931
204744,745530
218283,632226
217491,631661
217478,631780
224704,722916
218873,632590
218829,632555
218679,632380
218955,632468
218996,632422
218572,632765
218330,632652
218358,632755
180335,644523
219074,633029
219006,632965
217906,633381
217818,633611
218003,633659
218032,632755
217876,632765
217312,632734
220720,633531
219987,633280
221149,633817
192219,635875
219826,633138
219404,632542
219634,632580
219387,632345
221522,633279
186736,635267
221606,631353
181811,631235
182967,632821
181711,631164
178727,663334
178779,657339
204516,709010
220338,632334
220473,633422
220719,632270
219648,626582
184365,665903
180724,647564
219696,633023
203119,744131
185803,650965
253399,788677
178216,633609
181380,666314
