x,y
166831.3934,595569.5718
226507.6695,737252.8552
239998.0296,752278.2592
231724.7249,751690.4894
230626.9385,751390.4476
229849.179,725320.505
178435.6504,612719.6052
225639.6486,752319.7864
232383.0611,751792.3503
184242.8442,568750.3645
162813.4245,591717.0237
229528.5576,766678.8459
230004.3769,766192.0585
225220.4337,761081.9331
223582.8734,759672.5018
223296.2055,759773.9079
225570.1998,767385.0959
216965.1619,762597.6615
215737.3531,760758.4278
215926.3028,761545.9808
212914.0512,759131.953
216835.2852,761478.9434
216600.5256,761489.4005
241250.2192,767279.6534
241360.9866,766593.4994
157884.6966,610538.645
163507.1907,611485.0558
163419.3233,611455.6902
158499.4111,611058.3857
160194.6491,614366.1614
160166.8426,614385.2822
160124.5036,614421.6849
160265.1185,614486.9261
160276.3643,614465.6268
160184.5709,614341.0585
163271.2554,611549.7132
163246.8348,611484.9323
163359.5662,611436.3971
163507.5733,611425.7293
163272.4554,611373.3856
157984.5262,611200.5862
231464.9086,769537.6702
243896.7808,776979.6381
242214.5959,776019.0379
239109.8827,773398.8515
249469.5256,776623.8995
210612.8281,772141.5979
172356.6324,631591.5505
228803.2461,767043.8967
221265.9456,774127.1771
244623.6187,770528.415
209710.641,753399.1097
179474.9325,629495.1225
179955.1513,629833.1507
189767.8272,687736.2768
213543.7071,736305.4085
174491.9186,636660.2837
192433.1582,686974.9167
196512.0815,691173.4883
193117.552,694658.7566
186654.4811,685277.8073
182233.1979,570767.1381
198825.487,680327.2571
191978.7777,544290.2594
195128.5045,543694.3329
178365.4721,607528.48
202690.8784,696138.4283
204294.8181,683343.5391
204563.3893,683526.2129
210772.1385,585172.7583
211199.0469,589160.1222
225735.1813,676065.5333
