x,y,avtala
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
188390.2327,663143.6488,0.02
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.06
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.05
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.03
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
210054.2295,729138.0086,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.05
251056.6139,763501.3077,0.05
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.05
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.04
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.02
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
251056.6139,763501.3077,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.04
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.04
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.04
185249.3083,639415.0948,0.04
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.03
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
185249.3083,639415.0948,0.02
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.10
163796.0529,579871.3594,0.10
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.13
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.12
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.10
163796.0529,579871.3594,0.10
163796.0529,579871.3594,0.10
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.11
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.10
163796.0529,579871.3594,0.10
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.09
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.08
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.07
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.05
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
163796.0529,579871.3594,0.06
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.05
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.02
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.05
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.05
193152.9395,701564.1042,0.05
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.02
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.04
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
193152.9395,701564.1042,0.03
247188.876,735024.8881,0.08
247188.876,735024.8881,0.08
247188.876,735024.8881,0.08
247188.876,735024.8881,0.09
247188.876,735024.8881,0.08
247188.876,735024.8881,0.10
247188.876,735024.8881,0.10
247188.876,735024.8881,0.10
247188.876,735024.8881,0.09
247188.876,735024.8881,0.10
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.08
247188.876,735024.8881,0.09
247188.876,735024.8881,0.08
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.11
247188.876,735024.8881,0.10
247188.876,735024.8881,0.10
247188.876,735024.8881,0.10
247188.876,735024.8881,0.09
247188.876,735024.8881,0.10
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.10
247188.876,735024.8881,0.10
247188.876,735024.8881,0.08
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.09
247188.876,735024.8881,0.10
247188.876,735024.8881,0.11
247188.876,735024.8881,0.10
