X,Y
223014,643037
250007,744043
187867,581675
208351,758839
178295,653603
177098,659470
203837,552666
183698,666254
211285,622282
204616,648952
184050,668589
183796,668679
178138,656742
178138,656742
235728,742313
180556,503068
180611,669881
209291,572713
188760,650938
222364,631910
222210,635302
194708,667343
204342,648795
194522,385136
201544,693342
177281,659982
203689,647274
212756,648143
198819,668887
181743,643338
221072,649909
251570,765692
228152,631877
212324,657252
216836,656453
186439,580652
222210,635302
222210,635302
227091,734160
185824,640116
211814,744366
218341,636390
218338,629942
220245,631726
220556,630418
218564,631628
218762,631920
220315,631587
221444,634022
219497,629604
217260,630427
217640,630077
217368,630860
220524,634182
218733,632792
213629,618688
217238,630484
199306,628214
220670,629423
214881,634156
219374,629106
218840,629974
193339,544650
176638,642602
180084,654082
220054,633226
217123,630554
220157,633262
216615,632158
217634,630296
221319,632937
217893,629965
220963,632725
220992,632989
211449,603876
219815,632558
219978,633117
220298,633014
217711,631689
218789,627039
220713,632720
214365,617786
222778,636960
220322,633560
220426,630065
221086,630809
220261,633739
220058,633125
199439,628818
213962,634209
228182,630930
218452,629118
211648,605664
224762,651571
211321,618272
221169,632507
221127,649144
220128,631632
202687,648448
221301,629114
224762,651571
220539,633482
215775,641245
218561,635875
210944,617481
217419,630488
218637,636508
218405,633213
218682,630286
237210,635611
221479,632909
220286,632651
220421,632659
218564,635686
228983,631507
220663,632979
217477,630703
219423,633585
223562,638618
217060,630710
220620,633724
232541,651576
222868,637042
216412,631927
215719,599439
222781,628159
219704,629459
220961,633090
218012,633399
220177,633792
210037,634757
217472,630552
218796,635877
220078,633079
218904,635199
220913,635422
204186,648675
219547,633379
218484,636427
219582,633784
203772,648567
220776,634538
221200,650379
218237,630378
220078,633079
219807,633465
221392,633086
218370,636207
219030,633826
216996,632229
220582,632599
220448,635465
220871,632131
220539,634329
199518,625940
220051,633255
220538,633770
221992,631303
222797,662382
214658,617642
219186,633303
199462,627712
210550,622085
210699,589009
217082,656126
221927,631569
219340,636095
220883,633023
219963,632822
200495,644436
194342,581373
210602,622546
183789,642125
180398,502648
225196,664392
202178,743728
184225,666138
184225,666138
202133,743539
221368,633444
176750,661024
178020,653803
178020,653803
179086,652842
180353,573002
